step,min,max,mean
445,3.5458326385337612e-06,0.3505540323080191,0.08862269254527581
446,3.6267185687444504e-06,0.35020997094150097,0.08862269254527583
447,3.709122779901534e-06,0.3498669204117441,0.08862269254527581
448,3.7930669999066357e-06,0.34952487577996855,0.08862269254527583
449,3.87857315272529e-06,0.3491838321411024,0.08862269254527583
450,3.965663358639379e-06,0.34884378462348653,0.08862269254527581
451,4.054359934483959e-06,0.3485047283885827,0.0886226925452758
452,4.14468539386847e-06,0.34816665863068463,0.08862269254527583
453,4.2366624473822874e-06,0.3478295705766323,0.08862269254527583
454,4.330314002784626e-06,0.34749345948552884,0.08862269254527583
455,4.425663165178762e-06,0.3471583206484613,0.08862269254527581
456,4.5227332371705815e-06,0.34682414938822326,0.08862269254527583
457,4.6215477190114355e-06,0.34649094105904127,0.08862269254527581
458,4.722130308725304e-06,0.34615869104630376,0.08862269254527581
459,4.824504902220263e-06,0.34582739476629293,0.08862269254527583
460,4.928695593384262e-06,0.3454970476659192,0.08862269254527583
461,5.0347266741652056e-06,0.3451676452224589,0.08862269254527583
462,5.142622634635355e-06,0.3448391829432943,0.08862269254527583
463,5.252408163040047e-06,0.3445116563656564,0.08862269254527583
464,5.364108145830757e-06,0.3441850610563708,0.08862269254527581
465,5.477747667682497e-06,0.3438593926116056,0.08862269254527583
466,5.593352011495592e-06,0.3435346466566224,0.08862269254527583
467,5.710946658381825e-06,0.3432108188455297,0.08862269254527583
468,5.830557287634987e-06,0.3428879048610386,0.08862269254527581
469,5.952209776685862e-06,0.34256590041422175,0.08862269254527583
470,6.07593020104165e-06,0.34224480124427387,0.08862269254527581
471,6.201744834209871e-06,0.3419246031182754,0.08862269254527583
472,6.329680147606784e-06,0.3416053018309582,0.08862269254527583
473,6.459762810450336e-06,0.34128689320447403,0.08862269254527581
474,6.5920196896376925e-06,0.3409693730881648,0.08862269254527581
475,6.726477849607374e-06,0.34065273735833573,0.08862269254527581
476,6.8631645521860465e-06,0.3403369819180308,0.08862269254527583
477,7.00210725642e-06,0.34002210269680994,0.08862269254527581
478,7.143333618391358e-06,0.339708095650529,0.08862269254527581
479,7.2868714910190715e-06,0.3393949567611219,0.08862269254527581
480,7.432748923844735e-06,0.33908268203638464,0.08862269254527581
481,7.580994162803276e-06,0.33877126750976183,0.0886226925452758
482,7.731635649978579e-06,0.3384607092401353,0.08862269254527583
483,7.884702023344075e-06,0.3381510033116148,0.0886226925452758
484,8.040222116488386e-06,0.33784214583333066,0.08862269254527581
485,8.198224958326037e-06,0.3375341329392288,0.08862269254527583
486,8.35873977279334e-06,0.33722696078786757,0.08862269254527583
487,8.521795978529483e-06,0.3369206255622168,0.08862269254527581
488,8.687423188542884e-06,0.33661512346945854,0.08862269254527583
489,8.855651209862904e-06,0.3363104507407903,0.08862269254527581
490,9.026510043176947e-06,0.3360066036312297,0.08862269254527581
491,9.200029882453046e-06,0.3357035784194214,0.08862269254527581
492,9.376241114547988e-06,0.3354013714074457,0.08862269254527581
493,9.555174318801053e-06,0.33509997892062937,0.08862269254527581
494,9.736860266613448e-06,0.33479939730735797,0.08862269254527583
495,9.921329921013496e-06,0.33449962293889024,0.08862269254527581
496,1.0108614436207675e-05,0.33420065220917433,0.08862269254527583
497,1.0298745157117561e-05,0.3339024815346656,0.08862269254527581
498,1.0491753618902788e-05,0.33360510735414656,0.08862269254527581
499,1.0687671546470072e-05,0.33330852612854805,0.08862269254527583
