time,min,max,mean,mass,l2_error
282,1.6068329047707438e-08,0.4252361446137296,0.08862269254527581,0.0686997616630045,0.1242468013929839
283,1.6862635215862363e-08,0.4246225693501565,0.08862269254527581,0.0686997616630045,0.12439159597545635
284,1.769142713715077e-08,0.4240116410433547,0.0886226925452758,0.0686997616630045,0.12453577234779806
285,1.8555982506023278e-08,0.42340334072630814,0.08862269254527581,0.0686997616630045,0.12467933481886284
286,1.945761752519139e-08,0.4227976496216312,0.0886226925452758,0.0686997616630045,0.12482228765592625
287,2.0397687762982078e-08,0.42219454913913923,0.0886226925452758,0.0686997616630045,0.12496463508519771
288,2.1377589021174533e-08,0.42159402087345715,0.08862269254527581,0.0686997616630045,0.1251063812923252
289,2.239875821324956e-08,0.4209960466016652,0.0886226925452758,0.0686997616630045,0.12524753042289208
290,2.3462674252977836e-08,0.420400608280981,0.08862269254527581,0.0686997616630045,0.12538808658290665
291,2.457085895326889e-08,0.4198076880464783,0.08862269254527581,0.0686997616630045,0.12552805383928467
292,2.572487793519852e-08,0.4192172682088395,0.08862269254527581,0.0686997616630045,0.12566743622032422
293,2.6926341547127924e-08,0.4186293312521443,0.08862269254527583,0.06869976166300451,0.12580623771617408
294,2.817690579382386e-08,0.4180438598316912,0.0886226925452758,0.0686997616630045,0.12594446227929476
295,2.9478273275484713e-08,0.4174608367718528,0.08862269254527583,0.06869976166300451,0.12608211382491308
296,3.0832194136573386e-08,0.4168802450639638,0.08862269254527581,0.0686997616630045,0.12621919623146996
297,3.2240467024353696e-08,0.41630206786424095,0.0886226925452758,0.0686997616630045,0.12635571334106144
298,3.3704940057022904e-08,0.4157262884917347,0.0886226925452758,0.0686997616630045,0.12649166895987377
299,3.5227511801328964e-08,0.41515289042631204,0.08862269254527581,0.0686997616630045,0.12662706685861175
300,3.6810132259557066e-08,0.41458185730666935,0.08862269254527581,0.0686997616630045,0.12676191077292084
301,3.8454803865766056e-08,0.4140131729283756,0.08862269254527581,0.0686997616630045,0.12689620440380361
302,4.016358249115142e-08,0.4134468212419445,0.08862269254527581,0.0686997616630045,0.12702995141802959
303,4.193857845840762e-08,0.4128827863509359,0.0886226925452758,0.0686997616630045,0.12716315544853968
304,4.378195756495876e-08,0.4123210525100854,0.0886226925452758,0.0686997616630045,0.12729582009484441
305,4.5695942114922746e-08,0.41176160412346163,0.08862269254527583,0.06869976166300451,0.12742794892341694
306,4.768281195967044e-08,0.4112044257426512,0.0886226925452758,0.0686997616630045,0.1275595454680798
307,4.974490554683752e-08,0.41064950206497025,0.0886226925452758,0.0686997616630045,0.12769061323038677
308,5.188462097764327e-08,0.4100968179317026,0.08862269254527583,0.06869976166300451,0.1278211556799989
309,5.410441707236685e-08,0.40954635832636377,0.08862269254527581,0.0686997616630045,0.12795117625505545
310,5.640681444382818e-08,0.4089981083729905,0.08862269254527583,0.06869976166300451,0.12808067836253936
311,5.879439657871703e-08,0.40845205333445544,0.0886226925452758,0.0686997616630045,0.1282096653786378
312,6.126981092661062e-08,0.40790817861080636,0.0886226925452758,0.0686997616630045,0.12833814064909743
313,6.383576999651673e-08,0.4073664697376295,0.0886226925452758,0.0686997616630045,0.12846610748957485
314,6.649505246077578e-08,0.406826912384437,0.0886226925452758,0.0686997616630045,0.12859356918598214
315,6.925050426615271e-08,0.4062894923530772,0.0886226925452758,0.0686997616630045,0.12872052899482728
316,7.210503975194583e-08,0.4057541955761686,0.0886226925452758,0.0686997616630045,0.12884699014355028
317,7.506164277493694e-08,0.4052210081155558,0.08862269254527581,0.0686997616630045,0.12897295583085436
318,7.812336784100422e-08,0.40468991616078787,0.0886226925452758,0.0686997616630045,0.1290984292270325
319,8.129334124321615e-08,0.4041609060276189,0.0886226925452758,0.0686997616630045,0.12922341347428967
320,8.457476220622227e-08,0.4036339641565293,0.0886226925452758,0.0686997616630045,0.12934791168706058
321,8.797090403675333e-08,0.4031090771112688,0.0886226925452758,0.0686997616630045,0.12947192695232285
322,9.148511528004124e-08,0.40258623157742,0.0886226925452758,0.0686997616630045,0.12959546232990604
323,9.512082088196611e-08,0.40206541436098214,0.0886226925452758,0.0686997616630045,0.12971852085279664
324,9.888152335673558e-08,0.4015466123869753,0.0886226925452758,0.0686997616630045,0.1298411055274385
325,1.0277080395989874e-07,0.4010298126980639,0.0886226925452758,0.0686997616630045,0.12996321933402943
326,1.0679232386649492e-07,0.40051500245320004,0.0886226925452758,0.0686997616630045,0.1300848652268137
327,1.1094982535413513e-07,0.4000021689262854,0.0886226925452758,0.0686997616630045,0.13020604613437065
328,1.1524713299081175e-07,0.39949129950485235,0.08862269254527581,0.0686997616630045,0.13032676495989923
329,1.1968815482722988e-07,0.3989823816887633,0.0886226925452758,0.0686997616630045,0.1304470245814989
330,1.2427688359345176e-07,0.39847540308892826,0.0886226925452758,0.0686997616630045,0.13056682785244653
331,1.2901739789964373e-07,0.3979703514260401,0.0886226925452758,0.0686997616630045,0.13068617760146983
332,1.3391386344071307e-07,0.39746721452932743,0.0886226925452758,0.0686997616630045,0.130805076633017
333,1.3897053420462033e-07,0.39696598033532493,0.0886226925452758,0.0686997616630045,0.13092352772752264
334,1.4419175368415156e-07,0.3964666368866604,0.08862269254527581,0.0686997616630045,0.1310415336416704
335,1.495819560919319e-07,0.3959691723308586,0.08862269254527581,0.0686997616630045,0.13115909710865195
336,1.551456675784619e-07,0.3954735749191617,0.08862269254527581,0.0686997616630045,0.1312762208384224
337,1.6088750745295546e-07,0.39497983300536554,0.0886226925452758,0.0686997616630045,0.13139290751795285
338,1.668121894067571e-07,0.39448793504467217,0.08862269254527581,0.0686997616630045,0.13150915981147884
339,1.7292452273911524e-07,0.3939978695925577,0.0886226925452758,0.0686997616630045,0.13162498036074627
340,1.7922941358508643e-07,0.393509625303656,0.08862269254527581,0.0686997616630045,0.13174037178525352
341,1.8573186614534477e-07,0.393023190930657,0.08862269254527581,0.0686997616630045,0.13185533668249086
342,1.924369839176694e-07,0.3925385553232203,0.08862269254527583,0.06869976166300451,0.13196987762817636
343,1.9934997092988187e-07,0.3920557074269032,0.08862269254527583,0.06869976166300451,0.1320839971764888
344,2.0647613297400475e-07,0.39157463628210365,0.08862269254527581,0.0686997616630045,0.13219769786029797
345,2.138208788414114e-07,0.39109533102301663,0.0886226925452758,0.0686997616630045,0.13231098219139117
346,2.2138972155873646e-07,0.39061778087660526,0.08862269254527581,0.0686997616630045,0.1324238526606975
347,2.291882796243159e-07,0.39014197516158516,0.08862269254527583,0.06869976166300451,0.13253631173850908
348,2.372222782449248e-07,0.3896679032874227,0.08862269254527583,0.06869976166300451,0.13264836187469903
349,2.454975505725803e-07,0.3891955547533462,0.08862269254527581,0.0686997616630045,0.13276000549893716
350,2.540200389411778e-07,0.38872491914737095,0.08862269254527581,0.0686997616630045,0.13287124502090267
351,2.62795796102726e-07,0.38825598614533613,0.08862269254527581,0.0686997616630045,0.13298208283049404
352,2.7183098646294887e-07,0.38778874550995546,0.08862269254527581,0.0686997616630045,0.13309252129803634
353,2.811318873160202e-07,0.3873231870898796,0.08862269254527583,0.06869976166300451,0.133202562774486
354,2.9070489007819706e-07,0.3868593008187715,0.08862269254527583,0.06869976166300451,0.13331220959163276
355,3.0055650152011883e-07,0.3863970767143934,0.08862269254527583,0.06869976166300451,0.13342146406229916
356,3.106933449975385e-07,0.38593650487770575,0.08862269254527583,0.06869976166300451,0.1335303284805375
357,3.211221616802518e-07,0.38547757549197864,0.08862269254527581,0.0686997616630045,0.13363880512182455
358,3.3184981177899174e-07,0.3850202788219138,0.08862269254527581,0.0686997616630045,0.13374689624325312
359,3.4288327577005547e-07,0.3845646052127786,0.08862269254527583,0.06869976166300451,0.1338546040837221
360,3.5422965561743025e-07,0.3841105450895512,0.08862269254527581,0.0686997616630045,0.13396193086412359
361,3.6589617599218714e-07,0.3836580889560769,0.08862269254527583,0.06869976166300451,0.1340688787875276
362,3.7789018548890995e-07,0.38320722739423463,0.08862269254527583,0.06869976166300451,0.13417545003936487
363,3.9021915783892914e-07,0.3827579510631154,0.08862269254527583,0.06869976166300451,0.13428164678760707
364,4.028906931201291e-07,0.38231025069821006,0.08862269254527581,0.0686997616630045,0.13438747118294495
365,4.159125189631002e-07,0.3818641171106084,0.08862269254527583,0.06869976166300451,0.13449292535896404
366,4.29292491753406e-07,0.381419541186208,0.08862269254527581,0.0686997616630045,0.13459801143231848
367,4.430385978297374e-07,0.3809765138849333,0.08862269254527581,0.0686997616630045,0.13470273150290252
368,4.5715895467772717e-07,0.3805350262399646,0.08862269254527583,0.06869976166300451,0.13480708765401997
369,4.716618121191977e-07,0.38009506935697684,0.0886226925452758,0.0686997616630045,0.13491108195255147
370,4.865555534966181e-07,0.37965663441338804,0.08862269254527581,0.0686997616630045,0.13501471644911983
371,5.018486968525454e-07,0.3792197126576173,0.0886226925452758,0.0686997616630045,0.13511799317825332
372,5.175498961038275e-07,0.37878429540835196,0.08862269254527581,0.0686997616630045,0.13522091415854692
373,5.336679422103471e-07,0.3783503740538242,0.08862269254527581,0.0686997616630045,0.1353234813928216
374,5.50211764338085e-07,0.37791794005109663,0.08862269254527581,0.0686997616630045,0.13542569686828174
375,5.671904310162844e-07,0.37748698492535676,0.08862269254527581,0.0686997616630045,0.13552756255667053
376,5.846131512884991e-07,0.3770575002692204,0.0886226925452758,0.0686997616630045,0.13562908041442362
377,6.0248927585731e-07,0.37662947774204364,0.08862269254527581,0.0686997616630045,0.1357302523828209
378,6.208282982224935e-07,0.3762029090692435,0.08862269254527581,0.0686997616630045,0.13583108038813616
379,6.396398558124319e-07,0.3757777860416268,0.08862269254527583,0.06869976166300451,0.1359315663417854
380,6.589337311085524e-07,0.37535410051472784,0.08862269254527581,0.0686997616630045,0.1360317121404731
381,6.787198527625859e-07,0.3749318444081535,0.0886226925452758,0.0686997616630045,0.1361315196663368
382,6.990082967064388e-07,0.3745110097049371,0.0886226925452758,0.0686997616630045,0.1362309907870898
383,7.198092872544713e-07,0.37409158845089974,0.08862269254527581,0.0686997616630045,0.1363301273561625
384,7.411331981979772e-07,0.3736735727540198,0.08862269254527581,0.0686997616630045,0.1364289312128417
385,7.629905538916656e-07,0.37325695478381005,0.08862269254527581,0.0686997616630045,0.1365274041824084
386,7.853920303319423e-07,0.37284172677070226,0.08862269254527581,0.0686997616630045,0.13662554807627414
387,8.083484562267941e-07,0.3724278810054394,0.08862269254527581,0.0686997616630045,0.1367233646921153
388,8.318708140570795e-07,0.3720154098384753,0.08862269254527581,0.0686997616630045,0.13682085581400621
389,8.559702411290317e-07,0.3716043056793815,0.08862269254527581,0.0686997616630045,0.1369180232125507
390,8.806580306177834e-07,0.37119456099626136,0.08862269254527581,0.0686997616630045,0.1370148686450116
391,9.059456326017223e-07,0.370786168315171,0.08862269254527581,0.0686997616630045,0.13711139385543938
392,9.318446550874911e-07,0.37037912021954783,0.08862269254527581,0.0686997616630045,0.13720760057479883
393,9.58366865025447e-07,0.36997340934964507,0.0886226925452758,0.0686997616630045,0.13730349052109453
394,9.855241893153966e-07,0.3695690284019739,0.08862269254527581,0.0686997616630045,0.1373990653994946
395,1.0133287158024294e-06,0.36916597012875174,0.0886226925452758,0.0686997616630045,0.1374943269024533
396,1.0417926942626667e-06,0.3687642273373574,0.08862269254527581,0.0686997616630045,0.13758927670983195
397,1.0709285373787557e-06,0.36836379288979265,0.08862269254527581,0.0686997616630045,0.13768391648901865
398,1.1007488217049318e-06,0.3679646597021501,0.08862269254527581,0.0686997616630045,0.13777824789504645
399,1.1312662886214812e-06,0.36756682074408753,0.08862269254527583,0.06869976166300451,0.1378722725707103
400,1.1624938452784336e-06,0.3671702690383085,0.08862269254527581,0.0686997616630045,0.13796599214668256
401,1.1944445655283221e-06,0.36677499766004895,0.08862269254527581,0.0686997616630045,0.13805940824162727
402,1.2271316908478442e-06,0.36638099973656985,0.08862269254527581,0.0686997616630045,0.13815252246231294
403,1.2605686312482671e-06,0.3659882684466559,0.08862269254527583,0.06869976166300451,0.13824533640372422
404,1.2947689661744167e-06,0.36559679702012027,0.08862269254527581,0.0686997616630045,0.13833785164917234
405,1.3297464453920966e-06,0.3652065787373148,0.08862269254527583,0.06869976166300451,0.1384300697704041
406,1.3655149898637857e-06,0.3648176069286463,0.0886226925452758,0.0686997616630045,0.13852199232770968
407,1.402088692612463e-06,0.36442987497409807,0.08862269254527583,0.06869976166300451,0.13861362087002935
408,1.439481819573414e-06,0.3640433763027574,0.08862269254527583,0.06869976166300451,0.13870495693505883
409,1.4777088104338742e-06,0.36365810439234847,0.08862269254527581,0.0686997616630045,0.13879600204935358
410,1.516784279460369e-06,0.3632740527687704,0.08862269254527583,0.06869976166300451,0.1388867577284317
411,1.5567230163136096e-06,0.362891215005641,0.08862269254527583,0.06869976166300451,0.13897722547687608
412,1.5975399868508117e-06,0.3625095847238455,0.08862269254527583,0.06869976166300451,0.13906740678843482
413,1.6392503339153028e-06,0.3621291555910908,0.08862269254527581,0.0686997616630045,0.1391573031461212
414,1.6818693781132877e-06,0.36174992132146466,0.08862269254527581,0.0686997616630045,0.13924691602231193
415,1.7254126185776463e-06,0.3613718756749997,0.08862269254527583,0.06869976166300451,0.13933624687884458
416,1.7698957337186372e-06,0.3609950124572428,0.08862269254527581,0.0686997616630045,0.13942529716711405
417,1.8153345819613896e-06,0.3606193255188294,0.08862269254527581,0.0686997616630045,0.13951406832816762
418,1.8617452024700594e-06,0.3602448087550625,0.08862269254527583,0.06869976166300451,0.13960256179279937
419,1.9091438158585393e-06,0.35987145610549615,0.08862269254527583,0.06869976166300451,0.13969077898164314
420,1.957546824887606e-06,0.35949926155352446,0.08862269254527583,0.06869976166300451,0.13977872130526475
421,2.0069708151483986e-06,0.35912821912597453,0.08862269254527581,0.0686997616630045,0.13986639016425303
422,2.057432555732117e-06,0.35875832289270443,0.08862269254527581,0.0686997616630045,0.13995378694931004
423,2.1089489998858396e-06,0.35838956696620544,0.08862269254527583,0.06869976166300451,0.14004091304134006
424,2.1615372856543592e-06,0.3580219455012089,0.08862269254527583,0.06869976166300451,0.14012776981153782
425,2.2152147365079357e-06,0.3576554526942976,0.08862269254527583,0.06869976166300451,0.14021435862147563
426,2.2699988619558744e-06,0.3572900827835212,0.08862269254527583,0.06869976166300451,0.14030068082318958
427,2.3259073581458373e-06,0.35692583004801637,0.08862269254527583,0.06869976166300451,0.14038673775926488
428,2.3829581084487944e-06,0.3565626888076308,0.08862269254527583,0.06869976166300451,0.1404725307629202
429,2.4411691840295335e-06,0.3562006534225517,0.0886226925452758,0.0686997616630045,0.14055806115809105
430,2.500558844402642e-06,0.3558397182929382,0.08862269254527583,0.06869976166300451,0.1406433302595124
431,2.5611455379738806e-06,0.355479877858558,0.08862269254527583,0.06869976166300451,0.14072833937280016
432,2.622947902566876e-06,0.35512112659842804,0.08862269254527583,0.06869976166300451,0.14081308979453225
433,2.6859847659350497e-06,0.35476345903045886,0.08862269254527583,0.06869976166300451,0.1408975828123282
434,2.7502751462587156e-06,0.35440686971110347,0.08862269254527583,0.06869976166300451,0.1409818197049282
435,2.8158382526272847e-06,0.3540513532350094,0.08862269254527581,0.0686997616630045,0.14106580174227157
436,2.8826934855064964e-06,0.3536969042346752,0.08862269254527583,0.06869976166300451,0.1411495301855737
437,2.9508604371906272e-06,0.3533435173801102,0.08862269254527583,0.06869976166300451,0.1412330062874029
438,3.020358892239609e-06,0.35299118737849844,0.08862269254527583,0.06869976166300451,0.14131623129175597
439,3.0912088279010026e-06,0.3526399089738658,0.08862269254527583,0.06869976166300451,0.1413992064341331
440,3.163430414516773e-06,0.35228967694675134,0.08862269254527581,0.0686997616630045,0.1414819329416119
441,3.237044015914815e-06,0.3519404861138815,0.08862269254527583,0.06869976166300451,0.14156441203292094
442,3.312070189785177e-06,0.3515923313278486,0.08862269254527583,0.06869976166300451,0.141646644918512
443,3.388529688040944e-06,0.3512452074767924,0.08862269254527583,0.06869976166300451,0.14172863280063216
444,3.466443457163733e-06,0.35089910948408487,0.08862269254527583,0.06869976166300451,0.1418103768733945
445,3.5458326385337612e-06,0.3505540323080191,0.08862269254527581,0.0686997616630045,0.1418918783228486
446,3.6267185687444504e-06,0.35020997094150097,0.08862269254527583,0.06869976166300451,0.14197313832705
447,3.709122779901534e-06,0.3498669204117441,0.08862269254527581,0.0686997616630045,0.14205415805612887
448,3.7930669999066357e-06,0.34952487577996855,0.08862269254527583,0.06869976166300451,0.14213493867235838
449,3.87857315272529e-06,0.3491838321411024,0.08862269254527583,0.06869976166300451,0.1422154813302218
450,3.965663358639379e-06,0.34884378462348653,0.08862269254527581,0.0686997616630045,0.1422957871764793
451,4.054359934483959e-06,0.3485047283885827,0.0886226925452758,0.0686997616630045,0.1423758573502339
452,4.14468539386847e-06,0.34816665863068463,0.08862269254527583,0.06869976166300451,0.14245569298299676
453,4.2366624473822874e-06,0.3478295705766323,0.08862269254527583,0.06869976166300451,0.14253529519875172
454,4.330314002784626e-06,0.34749345948552884,0.08862269254527583,0.06869976166300451,0.14261466511401946
455,4.425663165178762e-06,0.3471583206484613,0.08862269254527581,0.0686997616630045,0.1426938038379205
456,4.5227332371705815e-06,0.34682414938822326,0.08862269254527583,0.06869976166300451,0.142772712472238
457,4.6215477190114355e-06,0.34649094105904127,0.08862269254527581,0.0686997616630045,0.1428513921114797
458,4.722130308725304e-06,0.34615869104630376,0.08862269254527581,0.0686997616630045,0.14292984384293933
459,4.824504902220263e-06,0.34582739476629293,0.08862269254527583,0.06869976166300451,0.14300806874675717
460,4.928695593384262e-06,0.3454970476659192,0.08862269254527583,0.06869976166300451,0.14308606789598038
461,5.0347266741652056e-06,0.3451676452224589,0.08862269254527583,0.06869976166300451,0.14316384235662227
462,5.142622634635355e-06,0.3448391829432943,0.08862269254527583,0.06869976166300451,0.14324139318772125
463,5.252408163040047e-06,0.3445116563656564,0.08862269254527583,0.06869976166300451,0.14331872144139918
464,5.364108145830757e-06,0.3441850610563708,0.08862269254527581,0.0686997616630045,0.14339582816291901
465,5.477747667682497e-06,0.3438593926116056,0.08862269254527583,0.06869976166300451,0.14347271439074177
466,5.593352011495592e-06,0.3435346466566224,0.08862269254527583,0.06869976166300451,0.1435493811565833
467,5.710946658381825e-06,0.3432108188455297,0.08862269254527583,0.06869976166300451,0.14362582948547004
468,5.830557287634987e-06,0.3428879048610386,0.08862269254527581,0.0686997616630045,0.14370206039579442
469,5.952209776685862e-06,0.34256590041422175,0.08862269254527583,0.06869976166300451,0.14377807489936983
470,6.07593020104165e-06,0.34224480124427387,0.08862269254527581,0.0686997616630045,0.14385387400148472
471,6.201744834209871e-06,0.3419246031182754,0.08862269254527583,0.06869976166300451,0.14392945870095647
472,6.329680147606784e-06,0.3416053018309582,0.08862269254527583,0.06869976166300451,0.14400482999018457
473,6.459762810450336e-06,0.34128689320447403,0.08862269254527581,0.0686997616630045,0.1440799888552031
474,6.5920196896376925e-06,0.3409693730881648,0.08862269254527581,0.0686997616630045,0.1441549362757332
475,6.726477849607374e-06,0.34065273735833573,0.08862269254527581,0.0686997616630045,0.14422967322523433
476,6.8631645521860465e-06,0.3403369819180308,0.08862269254527583,0.06869976166300451,0.14430420067095567
477,7.00210725642e-06,0.34002210269680994,0.08862269254527581,0.0686997616630045,0.14437851957398654
478,7.143333618391358e-06,0.339708095650529,0.08862269254527581,0.0686997616630045,0.14445263088930654
479,7.2868714910190715e-06,0.3393949567611219,0.08862269254527581,0.0686997616630045,0.14452653556583522
480,7.432748923844735e-06,0.33908268203638464,0.08862269254527581,0.0686997616630045,0.14460023454648105
481,7.580994162803276e-06,0.33877126750976183,0.0886226925452758,0.0686997616630045,0.14467372876819018
482,7.731635649978579e-06,0.3384607092401353,0.08862269254527583,0.06869976166300451,0.14474701916199456
483,7.884702023344075e-06,0.3381510033116148,0.0886226925452758,0.0686997616630045,0.14482010665305953
484,8.040222116488386e-06,0.33784214583333066,0.08862269254527581,0.0686997616630045,0.14489299216073118
485,8.198224958326037e-06,0.3375341329392288,0.08862269254527583,0.06869976166300451,0.14496567659858295
486,8.35873977279334e-06,0.33722696078786757,0.08862269254527583,0.06869976166300451,0.14503816087446195
487,8.521795978529483e-06,0.3369206255622168,0.08862269254527581,0.0686997616630045,0.14511044589053487
488,8.687423188542884e-06,0.33661512346945854,0.08862269254527583,0.06869976166300451,0.14518253254333338
489,8.855651209862904e-06,0.3363104507407903,0.08862269254527581,0.0686997616630045,0.1452544217237989
490,9.026510043176947e-06,0.3360066036312297,0.08862269254527581,0.0686997616630045,0.14532611431732742
491,9.200029882453046e-06,0.3357035784194214,0.08862269254527581,0.0686997616630045,0.14539761120381325
492,9.376241114547988e-06,0.3354013714074457,0.08862269254527581,0.0686997616630045,0.14546891325769287
493,9.555174318801053e-06,0.33509997892062937,0.08862269254527581,0.0686997616630045,0.14554002134798824
494,9.736860266613448e-06,0.33479939730735797,0.08862269254527583,0.06869976166300451,0.14561093633834937
495,9.921329921013496e-06,0.33449962293889024,0.08862269254527581,0.0686997616630045,0.14568165908709702
496,1.0108614436207675e-05,0.33420065220917433,0.08862269254527583,0.06869976166300451,0.14575219044726434
497,1.0298745157117561e-05,0.3339024815346656,0.08862269254527581,0.0686997616630045,0.1458225312666389
498,1.0491753618902788e-05,0.33360510735414656,0.08862269254527581,0.0686997616630045,0.14589268238780356
499,1.0687671546470072e-05,0.33330852612854805,0.08862269254527583,0.06869976166300451,0.14596264464817743
